sale_id,lead_id,property_id,agent_id,sale_date,sale_price,commission_id,campaign_id
5118,15502,7696,640,2023-11-06,8000000,5118,15
5119,15504,7698,727,2023-12-23,2200000,5119,46
5120,15508,7699,433,2023-10-26,2000000,5120,31
5121,15510,7700,787,2024-10-08,1500000,5121,42
5122,15512,7702,153,2024-10-08,2200000,5122,40
5123,15515,7704,210,2023-12-30,4500000,5123,47
5124,15516,7705,224,2024-08-28,2200000,5124,2
5125,15517,7706,222,2024-06-11,2200000,5125,3
5126,15521,7707,105,2024-01-04,3000000,5126,41
5127,15522,7709,266,2024-01-09,1500000,5127,6
5128,15523,7711,548,2023-11-17,4500000,5128,45
5129,15524,7713,589,2022-10-25,1500000,5129,19
5130,15525,7714,587,2024-03-10,3000000,5130,27
5131,15526,7719,457,2023-01-04,3000000,5131,15
5132,15529,7720,98,2024-12-15,8000000,5132,40
5133,15536,7721,575,2024-06-29,1500000,5133,23
5134,15537,7723,411,2024-03-31,2000000,5134,43
5135,15540,7724,8,2024-12-19,2000000,5135,3
5136,15545,7725,664,2023-07-07,1500000,5136,16
5137,15546,7727,469,2024-09-21,2200000,5137,26
5138,15551,7730,178,2023-12-22,1500000,5138,31
5139,15556,7731,286,2023-09-28,2000000,5139,30
5140,15558,7732,372,2024-08-17,2200000,5140,28
5141,15562,7733,246,2024-05-09,2200000,5141,41
5142,15570,7734,223,2024-08-14,4500000,5142,11
5143,15571,7735,694,2022-08-15,2200000,5143,39
5144,15572,7736,491,2023-05-25,4500000,5144,33
5145,15573,7738,180,2024-02-04,2000000,5145,37
5146,15576,7740,496,2024-04-09,2200000,5146,8
5147,15581,7743,634,2024-05-16,4500000,5147,33
5148,15588,7744,82,2024-08-05,4500000,5148,3
5149,15592,7745,680,2024-04-18,2000000,5149,31
5150,15594,7746,225,2024-01-19,2200000,5150,37
5151,15595,7750,643,2024-07-15,1500000,5151,21
5152,15609,7751,509,2024-07-13,8000000,5152,22
5153,15619,7752,218,2024-08-30,4500000,5153,10
5154,15620,7753,426,2023-11-14,2200000,5154,32
5155,15621,7755,732,2023-09-26,8000000,5155,15
5156,15624,7757,172,2023-05-08,3000000,5156,35
5157,15625,7760,20,2024-08-17,2000000,5157,24
5158,15629,7761,601,2023-12-18,3000000,5158,15
5159,15630,7764,677,2023-06-21,3000000,5159,25
5160,15631,7769,655,2024-04-11,8000000,5160,20
5161,15637,7771,456,2023-10-09,3000000,5161,10
5162,15641,7772,488,2023-11-13,2000000,5162,38
5163,15642,7773,409,2023-03-12,2200000,5163,14
5164,15644,7774,478,2024-11-26,1500000,5164,33
5165,15647,7775,650,2024-06-05,2000000,5165,24
5166,15648,7776,486,2024-09-15,1500000,5166,37
5167,15649,7777,643,2023-11-05,2200000,5167,39
5168,15655,7778,459,2024-03-23,2000000,5168,20
5169,15658,7779,275,2024-11-17,3000000,5169,26
5170,15660,7781,177,2023-11-27,4500000,5170,8
5171,15661,7783,121,2024-01-14,4500000,5171,43
5172,15663,7785,712,2024-04-24,1500000,5172,18
5173,15665,7786,119,2024-10-13,8000000,5173,30
5174,15666,7787,616,2023-12-26,3000000,5174,39
5175,15667,7789,469,2024-04-19,1500000,5175,8
5176,15669,7790,653,2024-01-07,3000000,5176,13
5177,15670,7791,485,2024-05-19,8000000,5177,25
5178,15673,7793,480,2024-11-08,3000000,5178,20
5179,15691,7797,60,2024-03-19,2200000,5179,41
5180,15693,7798,71,2022-05-15,2200000,5180,45
5181,15697,7800,274,2023-09-26,1500000,5181,37
5182,15698,7801,493,2024-03-08,8000000,5182,16
5183,15704,7802,783,2024-05-02,2000000,5183,6
5184,15708,7803,270,2024-03-06,2000000,5184,18
5185,15712,7804,570,2023-10-18,2200000,5185,25
5186,15714,7805,309,2024-07-26,3000000,5186,18
5187,15715,7806,573,2023-06-11,8000000,5187,10
5188,15717,7808,507,2024-06-10,8000000,5188,39
5189,15718,7809,732,2023-06-29,2000000,5189,32
5190,15720,7810,381,2023-06-21,1500000,5190,18
5191,15722,7814,735,2024-09-18,2200000,5191,5
5192,15723,7816,434,2024-06-14,4500000,5192,37
5193,15730,7818,598,2022-08-13,1500000,5193,45
5194,15734,7820,182,2024-11-05,2200000,5194,42
5195,15735,7821,47,2022-06-09,8000000,5195,37
5196,15741,7822,765,2023-12-11,4500000,5196,35
5197,15743,7823,125,2024-05-01,2200000,5197,25
5198,15745,7824,365,2023-08-26,1500000,5198,19
5199,15752,7826,44,2023-07-22,4500000,5199,13
5200,15756,7827,132,2023-10-17,2200000,5200,3
5201,15757,7828,495,2024-12-17,4500000,5201,29
5202,15760,7829,608,2024-10-31,3000000,5202,18
5203,15762,7830,740,2024-12-26,4500000,5203,44
5204,15765,7831,580,2024-11-11,3000000,5204,47
5205,15766,7833,168,2023-11-14,8000000,5205,18
5206,15769,7834,447,2024-11-19,4500000,5206,4
5207,15771,7835,183,2023-07-07,8000000,5207,26
5208,15772,7836,151,2024-01-25,2200000,5208,44
5209,15775,7837,386,2023-05-13,4500000,5209,49
5210,15776,7838,55,2024-05-29,1500000,5210,40
5211,15778,7839,375,2023-07-07,4500000,5211,32
5212,15781,7840,619,2024-10-23,4500000,5212,31
5213,15784,7841,748,2023-01-06,1500000,5213,47
5214,15785,7842,222,2024-03-10,3000000,5214,49
5215,15787,7844,782,2024-04-22,3000000,5215,38
5216,15788,7845,379,2023-11-05,3000000,5216,4
5217,15789,7846,595,2024-11-14,2000000,5217,33
5218,15796,7847,555,2024-07-13,8000000,5218,8
5219,15800,7848,219,2024-10-06,4500000,5219,16
5220,15802,7852,608,2023-07-20,3000000,5220,35
5221,15804,7854,342,2024-10-28,2200000,5221,11
5222,15805,7855,788,2022-12-13,1500000,5222,25
5223,15809,7858,380,2023-10-27,8000000,5223,12
5224,15810,7859,724,2024-11-24,1500000,5224,38
5225,15811,7860,641,2023-12-05,2000000,5225,36
5226,15813,7861,318,2023-06-18,4500000,5226,50
5227,15820,7862,79,2024-07-02,2200000,5227,10
5228,15821,7863,603,2023-01-27,1500000,5228,39
5229,15822,7864,216,2023-05-24,2000000,5229,33
5230,15829,7865,486,2023-03-11,3000000,5230,37
5231,15830,7866,308,2024-12-24,4500000,5231,31
5232,15836,7868,345,2024-01-24,2200000,5232,14
5233,15841,7869,224,2023-12-13,2200000,5233,40
5234,15846,7872,51,2022-12-17,4500000,5234,42
5235,15847,7873,74,2023-05-28,2200000,5235,4
5236,15850,7874,95,2023-04-17,3000000,5236,29
5237,15851,7878,434,2024-12-17,2200000,5237,48
5238,15852,7880,125,2024-10-03,2200000,5238,19
5239,15855,7881,521,2023-05-31,1500000,5239,2
5240,15862,7882,736,2023-08-22,3000000,5240,42
5241,15863,7883,576,2023-10-15,2000000,5241,34
5242,15865,7885,792,2023-11-16,2200000,5242,36
5243,15868,7886,259,2024-08-31,4500000,5243,37
5244,15873,7887,469,2024-08-05,8000000,5244,19
5245,15875,7888,601,2023-06-26,2000000,5245,8
5246,15876,7893,607,2024-07-16,3000000,5246,24
5247,15878,7895,397,2023-06-12,3000000,5247,27
5248,15882,7896,566,2023-01-13,1500000,5248,42
5249,15883,7897,566,2024-08-31,2000000,5249,15
5250,15886,7899,737,2024-03-19,3000000,5250,2
5251,15887,7900,96,2024-02-13,2000000,5251,17
5252,15896,7903,534,2023-06-07,2000000,5252,42
5253,15897,7904,155,2022-06-20,3000000,5253,36
5254,15898,7905,399,2023-10-24,8000000,5254,30
5255,15899,7906,752,2024-07-16,8000000,5255,44
5256,15901,7908,392,2023-09-15,2000000,5256,36
5257,15916,7911,463,2023-10-24,1500000,5257,8
5258,15917,7912,15,2024-06-23,8000000,5258,20
5259,15920,7913,155,2024-01-22,8000000,5259,32
5260,15921,7916,230,2023-07-20,8000000,5260,12
5261,15924,7917,548,2022-12-15,8000000,5261,47
5262,15927,7918,9,2024-04-08,2200000,5262,19
5263,15928,7919,334,2024-01-03,3000000,5263,40
5264,15932,7920,173,2022-10-10,2200000,5264,1
5265,15934,7922,753,2024-09-12,4500000,5265,14
5266,15938,7925,470,2023-12-18,2200000,5266,16
5267,15941,7926,41,2024-09-19,2200000,5267,31
5268,15944,7927,409,2023-04-12,3000000,5268,40
5269,15947,7928,155,2023-02-28,2000000,5269,48
5270,15948,7929,582,2022-11-05,2000000,5270,12
5271,15950,7930,47,2023-10-20,4500000,5271,27
5272,15951,7931,454,2023-10-24,1500000,5272,23
5273,15952,7932,149,2024-01-16,1500000,5273,27
5274,15953,7933,790,2023-12-23,1500000,5274,30
5275,15954,7936,152,2022-04-04,1500000,5275,1
5276,15958,7937,740,2024-08-27,3000000,5276,42
5277,15959,7938,428,2022-11-05,2200000,5277,42
5278,15964,7939,78,2023-05-30,4500000,5278,6
5279,15966,7940,107,2024-05-02,3000000,5279,25
5280,15967,7941,303,2024-05-22,8000000,5280,50
5281,15969,7942,416,2023-11-09,1500000,5281,48
5282,15970,7945,674,2023-06-27,4500000,5282,25
5283,15973,7946,599,2024-03-07,2200000,5283,17
5284,15975,7947,472,2024-03-31,1500000,5284,36
5285,15979,7948,481,2024-03-19,8000000,5285,30
5286,15990,7949,726,2023-08-30,8000000,5286,16
5287,15992,7950,310,2024-08-04,3000000,5287,18
5288,15997,7951,74,2023-01-15,2200000,5288,45
5289,15999,7954,198,2024-11-14,1500000,5289,15
5290,16000,7955,679,2023-08-16,1500000,5290,7
5291,16001,7956,14,2024-03-24,4500000,5291,32
5292,16002,7958,14,2024-10-28,1500000,5292,48
5293,16009,7960,382,2022-04-20,2200000,5293,18
5294,16012,7961,644,2024-09-21,1500000,5294,32
5295,16014,7962,639,2022-09-27,2200000,5295,39
5296,16017,7964,348,2024-06-24,8000000,5296,20
5297,16020,7965,291,2023-09-19,3000000,5297,20
5298,16021,7968,490,2024-11-23,2200000,5298,12
5299,16023,7970,349,2024-03-04,1500000,5299,6
5300,16030,7971,234,2023-07-18,3000000,5300,19
5301,16033,7976,428,2024-11-11,2000000,5301,19
5302,16036,7977,284,2023-02-15,2000000,5302,47
5303,16043,7978,114,2023-07-30,3000000,5303,25
5304,16047,7979,552,2023-09-15,4500000,5304,36
5305,16050,7980,92,2023-10-14,4500000,5305,27
5306,16053,7981,446,2024-09-19,1500000,5306,33
5307,16055,7984,394,2024-04-02,8000000,5307,2
5308,16056,7985,242,2024-10-13,1500000,5308,7
5309,16058,7986,641,2024-06-26,2000000,5309,38
5310,16063,7987,560,2024-06-26,3000000,5310,18
5311,16067,7988,182,2023-03-07,3000000,5311,34
5312,16068,7989,616,2024-12-28,2200000,5312,9
5313,16072,7990,125,2023-10-28,1500000,5313,40
5314,16076,7991,604,2023-08-03,1500000,5314,41
5315,16078,7992,762,2024-12-11,1500000,5315,41
5316,16083,7994,720,2022-10-16,1500000,5316,1
5317,16085,7996,557,2023-11-06,8000000,5317,4
5318,16087,7997,20,2023-11-07,2200000,5318,20
5319,16088,7998,221,2023-05-06,8000000,5319,22
5320,16089,7999,14,2023-08-15,8000000,5320,6
5321,16091,8000,139,2023-06-21,2000000,5321,31
5322,16099,8001,78,2024-07-08,2200000,5322,47
5323,16100,8002,201,2024-11-19,2000000,5323,43
5324,16101,8003,516,2022-11-29,2200000,5324,5
5325,16106,8004,599,2023-12-24,2000000,5325,32
5326,16108,8005,46,2024-04-08,8000000,5326,1
5327,16112,8011,576,2022-06-14,2000000,5327,50
5328,16114,8013,475,2022-11-28,3000000,5328,46
5329,16116,8014,650,2023-05-16,1500000,5329,7
5330,16118,8017,200,2023-05-13,1500000,5330,38
5331,16121,8018,78,2024-11-14,1500000,5331,15
5332,16123,8019,537,2023-06-20,4500000,5332,27
5333,16127,8020,761,2024-06-02,3000000,5333,21
5334,16137,8021,681,2022-06-22,3000000,5334,14
5335,16140,8025,486,2024-03-24,3000000,5335,25
5336,16144,8026,673,2024-11-29,4500000,5336,25
5337,16145,8028,175,2023-02-16,4500000,5337,40
5338,16146,8029,599,2022-12-27,2000000,5338,42
5339,16147,8030,518,2024-07-22,3000000,5339,14
5340,16150,8031,487,2024-02-23,3000000,5340,34
5341,16151,8032,394,2023-10-12,4500000,5341,22
5342,16152,8034,194,2023-12-08,1500000,5342,50
5343,16154,8035,398,2024-02-19,8000000,5343,8
5344,16158,8036,433,2024-10-08,8000000,5344,4
5345,16159,8037,60,2022-07-29,2200000,5345,50
5346,16160,8039,365,2022-12-11,2000000,5346,34
5347,16162,8041,595,2024-06-19,8000000,5347,10
5348,16168,8042,1,2024-10-09,8000000,5348,43
5349,16170,8043,54,2024-09-27,8000000,5349,19
5350,16171,8044,717,2022-01-22,1500000,5350,45
5351,16174,8045,366,2024-05-22,2200000,5351,23
5352,16180,8047,667,2023-11-18,1500000,5352,27
5353,16202,8048,347,2022-05-22,2000000,5353,45
5354,16219,8050,501,2024-08-12,2000000,5354,50
5355,16221,8051,779,2023-03-09,8000000,5355,21
5356,16222,8052,792,2024-12-09,4500000,5356,20
5357,16226,8053,236,2024-08-10,4500000,5357,1
5358,16230,8055,310,2023-08-28,2200000,5358,13
5359,16232,8056,719,2023-02-06,3000000,5359,45
5360,16236,8057,412,2024-11-25,2200000,5360,21
5361,16237,8058,169,2023-07-16,4500000,5361,19
5362,16239,8061,480,2024-08-30,3000000,5362,12
5363,16240,8063,683,2024-02-20,2000000,5363,4
5364,16245,8064,31,2024-10-21,4500000,5364,5
5365,16248,8066,770,2024-11-22,4500000,5365,26
5366,16251,8068,547,2023-03-31,3000000,5366,14
5367,16252,8069,198,2023-11-13,8000000,5367,49
5368,16253,8070,751,2024-03-17,2000000,5368,4
5369,16257,8073,335,2024-02-13,3000000,5369,40
5370,16258,8075,331,2024-09-08,3000000,5370,35
5371,16259,8076,194,2023-05-02,2200000,5371,38
5372,16263,8077,430,2024-03-19,3000000,5372,27
5373,16264,8078,569,2024-11-25,8000000,5373,16
5374,16265,8079,719,2024-08-12,3000000,5374,18
5375,16266,8081,740,2023-12-03,4500000,5375,31
5376,16272,8083,664,2023-10-21,4500000,5376,44
5377,16275,8084,510,2023-04-08,2200000,5377,3
5378,16281,8085,223,2023-10-08,3000000,5378,40
5379,16284,8086,482,2024-02-24,2200000,5379,16
5380,16287,8088,752,2024-06-27,8000000,5380,43
5381,16288,8091,410,2024-05-28,8000000,5381,25
5382,16290,8093,467,2023-07-08,4500000,5382,43
5383,16291,8094,605,2024-09-22,3000000,5383,44
5384,16292,8095,210,2024-07-29,8000000,5384,16
5385,16302,8098,159,2023-06-07,4500000,5385,30
5386,16305,8101,190,2023-11-25,2000000,5386,20
5387,16310,8103,353,2024-01-01,2000000,5387,38
5388,16311,8104,234,2024-01-09,2200000,5388,5
5389,16312,8106,531,2023-12-18,4500000,5389,22
5390,16317,8107,171,2024-02-08,3000000,5390,5
5391,16324,8108,391,2024-08-11,2200000,5391,50
5392,16326,8109,717,2024-06-26,1500000,5392,9
5393,16327,8110,359,2022-11-29,3000000,5393,43
5394,16328,8112,618,2024-02-07,3000000,5394,41
5395,16330,8113,713,2024-11-22,3000000,5395,14
5396,16337,8114,784,2024-10-24,1500000,5396,25
5397,16341,8116,350,2024-05-08,2200000,5397,6
5398,16342,8118,288,2024-05-19,2200000,5398,8
5399,16346,8119,225,2023-11-28,1500000,5399,11
5400,16347,8120,772,2022-03-30,4500000,5400,47
5401,16350,8121,343,2024-06-24,2000000,5401,19
5402,16353,8122,619,2023-02-27,2000000,5402,33
5403,16355,8123,148,2023-08-17,4500000,5403,41
5404,16356,8124,629,2022-11-11,4500000,5404,7
5405,16359,8125,374,2023-08-05,8000000,5405,7
5406,16364,8126,371,2024-11-09,8000000,5406,36
5407,16366,8127,556,2024-05-29,2000000,5407,15
5408,16370,8129,176,2024-11-30,2200000,5408,7
5409,16373,8130,511,2024-05-21,4500000,5409,22
5410,16378,8131,176,2023-09-27,3000000,5410,9
5411,16388,8134,800,2024-06-10,2000000,5411,44
5412,16391,8135,580,2023-11-17,3000000,5412,19
5413,16392,8137,553,2023-06-28,2000000,5413,12
5414,16394,8138,178,2024-11-27,8000000,5414,14
5415,16395,8139,171,2024-05-30,1500000,5415,21
5416,16396,8140,231,2022-12-13,2000000,5416,12
5417,16398,8141,333,2024-04-20,3000000,5417,29
5418,16402,8142,400,2024-07-24,2000000,5418,23
5419,16404,8143,616,2023-04-27,4500000,5419,24
5420,16405,8145,53,2024-05-02,3000000,5420,23
5421,16406,8146,521,2024-10-05,8000000,5421,3
5422,16407,8147,66,2024-08-27,2000000,5422,35
5423,16409,8149,172,2024-12-03,2200000,5423,23
5424,16412,8150,148,2024-04-28,4500000,5424,37
5425,16414,8153,246,2024-05-22,3000000,5425,12
5426,16417,8155,656,2023-12-04,2200000,5426,42
5427,16422,8156,353,2024-01-12,2200000,5427,41
5428,16423,8157,122,2023-07-18,8000000,5428,42
5429,16424,8159,636,2024-01-31,2000000,5429,43
5430,16425,8160,723,2024-10-07,8000000,5430,42
5431,16428,8161,289,2024-03-24,3000000,5431,21
5432,16432,8163,645,2024-10-22,3000000,5432,1
5433,16437,8165,234,2024-05-19,2000000,5433,12
5434,16439,8167,460,2023-01-11,2000000,5434,17
5435,16442,8168,147,2023-11-30,8000000,5435,50
5436,16444,8170,264,2023-10-11,1500000,5436,17
5437,16454,8171,685,2024-06-24,8000000,5437,19
5438,16460,8172,194,2024-07-10,2000000,5438,10
5439,16461,8173,223,2023-12-15,2200000,5439,28
5440,16464,8175,131,2024-01-16,3000000,5440,31
5441,16471,8176,632,2023-03-20,4500000,5441,39
5442,16474,8177,130,2023-12-27,2200000,5442,47
5443,16475,8178,479,2024-03-15,2200000,5443,34
5444,16477,8180,795,2023-11-21,2000000,5444,37
5445,16479,8182,724,2024-08-05,2200000,5445,38
5446,16483,8183,740,2024-08-17,2200000,5446,4
5447,16485,8186,46,2024-06-19,2200000,5447,41
5448,16488,8187,97,2024-03-05,3000000,5448,30
5449,16498,8192,546,2023-07-12,1500000,5449,12
5450,16501,8194,312,2024-11-01,3000000,5450,45
5451,16506,8195,591,2024-09-11,3000000,5451,40
5452,16508,8197,249,2023-05-04,2200000,5452,47
5453,16509,8199,410,2024-08-31,1500000,5453,38
5454,16510,8200,612,2024-07-11,3000000,5454,10
5455,16518,8201,748,2024-04-02,2000000,5455,42
5456,16522,8202,192,2023-03-03,1500000,5456,8
5457,16526,8203,375,2024-02-22,2000000,5457,7
5458,16527,8205,114,2023-04-27,1500000,5458,33
5459,16530,8206,477,2023-10-12,2200000,5459,34
5460,16533,8207,2,2024-01-18,2200000,5460,44
5461,16536,8208,422,2023-11-25,4500000,5461,28
5462,16537,8209,711,2024-10-12,2200000,5462,39
5463,16538,8210,127,2024-10-25,2200000,5463,32
5464,16542,8212,281,2024-02-29,3000000,5464,13
5465,16543,8213,213,2024-01-02,1500000,5465,3
5466,16544,8214,360,2024-09-26,4500000,5466,38
5467,16545,8218,88,2024-05-06,3000000,5467,34
5468,16549,8219,192,2023-07-22,8000000,5468,8
5469,16552,8220,173,2024-05-25,2200000,5469,34
5470,16553,8222,783,2024-04-20,2000000,5470,30
5471,16560,8223,787,2024-11-17,3000000,5471,16
5472,16562,8224,51,2022-10-10,8000000,5472,28
5473,16564,8226,649,2024-11-04,3000000,5473,12
5474,16565,8227,688,2024-10-02,4500000,5474,46
5475,16566,8229,558,2023-01-10,3000000,5475,37
5476,16567,8230,557,2024-11-27,4500000,5476,5
5477,16568,8231,294,2024-06-01,1500000,5477,14
5478,16572,8233,344,2024-01-20,2200000,5478,9
5479,16575,8235,287,2024-06-27,1500000,5479,42
5480,16580,8236,190,2023-12-22,8000000,5480,28
5481,16584,8237,38,2024-05-20,3000000,5481,40
5482,16586,8238,313,2024-08-17,1500000,5482,10
5483,16588,8239,780,2023-10-29,8000000,5483,7
5484,16590,8240,247,2024-06-20,2000000,5484,18
5485,16593,8241,489,2024-05-01,1500000,5485,3
5486,16595,8242,588,2024-05-30,8000000,5486,15
5487,16598,8243,4,2024-11-03,1500000,5487,25
5488,16602,8244,40,2022-07-02,3000000,5488,37
5489,16604,8245,689,2023-02-12,4500000,5489,5
5490,16606,8247,335,2023-07-08,3000000,5490,12
5491,16607,8248,583,2023-10-06,8000000,5491,44
5492,16608,8251,504,2024-08-29,2000000,5492,50
5493,16610,8252,716,2024-11-06,8000000,5493,6
5494,16612,8253,328,2022-04-07,2000000,5494,39
5495,16613,8254,574,2023-09-19,4500000,5495,14
5496,16616,8257,121,2024-02-24,2200000,5496,15
5497,16620,8259,601,2023-02-24,3000000,5497,23
5498,16622,8260,388,2024-02-24,2000000,5498,8
5499,16623,8262,687,2023-04-02,2200000,5499,42
5500,16624,8264,89,2023-06-27,4500000,5500,23
5501,16626,8265,389,2023-09-13,3000000,5501,11
5502,16627,8268,199,2024-03-28,2000000,5502,26
5503,16632,8269,398,2024-07-25,3000000,5503,27
5504,16633,8270,631,2024-02-05,3000000,5504,23
5505,16635,8271,356,2024-08-01,2000000,5505,49
5506,16638,8273,608,2024-12-24,3000000,5506,6
5507,16639,8274,13,2023-10-02,8000000,5507,42
5508,16643,8275,130,2023-12-03,2000000,5508,47
5509,16644,8276,152,2024-07-08,2000000,5509,20
5510,16652,8277,195,2023-07-08,8000000,5510,8
5511,16654,8279,132,2023-10-05,1500000,5511,19
5512,16656,8281,360,2022-10-23,3000000,5512,50
5513,16664,8282,574,2022-11-17,8000000,5513,17
5514,16666,8284,718,2024-06-02,2000000,5514,16
5515,16667,8285,123,2023-12-24,1500000,5515,1
5516,16671,8286,325,2024-04-18,1500000,5516,45
5517,16673,8287,305,2024-08-16,1500000,5517,35
5518,16675,8289,761,2024-02-09,3000000,5518,48
5519,16676,8290,448,2023-11-06,3000000,5519,21
5520,16680,8291,724,2024-08-06,3000000,5520,10
5521,16683,8296,447,2024-07-13,2200000,5521,23
5522,16685,8297,209,2024-02-29,2200000,5522,11
5523,16687,8298,579,2024-08-02,2200000,5523,39
5524,16690,8299,347,2024-04-26,4500000,5524,17
5525,16691,8300,189,2024-07-13,3000000,5525,19
5526,16693,8302,548,2023-03-02,1500000,5526,2
5527,16694,8304,533,2024-07-11,4500000,5527,42
5528,16695,8308,91,2024-10-12,2000000,5528,22
5529,16696,8309,636,2024-01-08,8000000,5529,19
5530,16700,8310,134,2023-12-20,2000000,5530,50
5531,16706,8311,252,2023-12-13,4500000,5531,7
5532,16712,8313,392,2024-01-18,2000000,5532,46
5533,16713,8317,197,2024-04-24,4500000,5533,26
5534,16720,8318,467,2024-09-16,3000000,5534,15
5535,16727,8319,635,2024-11-17,3000000,5535,11
5536,16728,8320,580,2023-05-25,4500000,5536,3
5537,16730,8322,613,2024-01-05,2000000,5537,46
5538,16731,8323,616,2022-10-19,3000000,5538,44
5539,16732,8324,751,2024-08-02,3000000,5539,16
5540,16739,8325,480,2023-06-15,1500000,5540,20
5541,16742,8326,717,2024-10-12,2200000,5541,42
5542,16745,8328,122,2024-07-23,1500000,5542,27
5543,16746,8329,548,2024-03-09,8000000,5543,31
5544,16748,8330,16,2023-06-11,4500000,5544,3
5545,16751,8334,381,2023-12-22,1500000,5545,17
5546,16753,8336,74,2024-01-09,3000000,5546,44
5547,16759,8339,635,2022-12-28,8000000,5547,26
5548,16762,8340,432,2023-08-23,3000000,5548,36
5549,16770,8341,126,2024-07-17,8000000,5549,36
5550,16779,8342,263,2022-05-29,3000000,5550,4
5551,16785,8343,686,2023-06-05,3000000,5551,2
5552,16787,8344,156,2024-12-19,4500000,5552,45
5553,16792,8345,539,2024-10-23,8000000,5553,1
5554,16799,8346,499,2023-05-18,1500000,5554,10
5555,16803,8348,587,2023-06-28,4500000,5555,13
5556,16806,8350,558,2023-02-08,2000000,5556,33
5557,16808,8352,155,2024-01-04,2200000,5557,11
5558,16812,8353,747,2023-10-29,8000000,5558,23
5559,16817,8354,169,2024-11-02,3000000,5559,23
5560,16824,8355,567,2024-09-06,8000000,5560,31
5561,16833,8358,172,2024-08-17,4500000,5561,8
5562,16836,8359,111,2024-03-21,4500000,5562,1
5563,16846,8360,639,2022-07-26,2200000,5563,28
5564,16847,8362,781,2024-08-16,1500000,5564,20
